id_batalha,tempo_de_batalha,torres_derrubadas_jogador1,torres_derrubadas_jogador2,vencedor,deck_jogador1,deck_jogador2,trofeus_jogador1,trofeus_jogador2
2087,6,2,0,Jogador_166,"Bola de Fogo, Cavalaria, Cura, Foguete, Gigante, Dragão, Mago, Mini P.E.K.K.A","Golem, Canhão, Cura, Dragão, Arqueiras, Gigante, Cavalaria, Foguete",3237,2101
2088,3,0,3,Jogador_478,"Arqueiras, Foguete, Dragão, Cura, Bola de Fogo, Gigante, P.E.K.K.A, Mago","Bola de Fogo, Cura, Arqueiras, Mini P.E.K.K.A, Gigante, Bárbaros, Dragão, Golem",688,3515
2089,4,0,0,Jogador_916,"Bola de Fogo, Mini P.E.K.K.A, Canhão, Golem, Dragão, Bárbaros, Foguete, Arqueiras","Bola de Fogo, Canhão, Foguete, Cavalaria, Arqueiras, Cura, Mini P.E.K.K.A, Gigante",1900,4574
2090,7,3,3,Jogador_214,"Canhão, Cavalaria, Mago, Mini P.E.K.K.A, Foguete, Arqueiras, Cura, Gigante","Golem, P.E.K.K.A, Cura, Gigante, Cavalaria, Arqueiras, Dragão, Foguete",964,3721
2091,7,1,0,Jogador_817,"Canhão, P.E.K.K.A, Golem, Bola de Fogo, Foguete, Arqueiras, Cura, Cavalaria","Dragão, Golem, Gigante, Mago, Cura, Bárbaros, Cavalaria, Arqueiras",453,3823
2092,10,2,3,Jogador_537,"Gigante, Mini P.E.K.K.A, Cura, Bárbaros, Mago, P.E.K.K.A, Cavalaria, Golem","P.E.K.K.A, Golem, Arqueiras, Mago, Foguete, Bola de Fogo, Dragão, Cavalaria",187,1964
2093,7,0,3,Jogador_89,"Bárbaros, Arqueiras, Foguete, Canhão, Bola de Fogo, Cavalaria, Cura, Gigante","Foguete, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Cura, Canhão, Mago, Dragão",1088,2522
2094,10,3,3,Jogador_893,"Bola de Fogo, Canhão, Golem, Arqueiras, Foguete, P.E.K.K.A, Cavalaria, Gigante","Dragão, Golem, Gigante, Mago, Cura, Bárbaros, Cavalaria, Arqueiras",1606,4809
2095,4,0,3,Jogador_673,"P.E.K.K.A, Cura, Arqueiras, Canhão, Dragão, Cavalaria, Bola de Fogo, Golem","Arqueiras, Mini P.E.K.K.A, Golem, Bola de Fogo, Mago, P.E.K.K.A, Foguete, Dragão",791,294
2096,7,1,0,Jogador_68,"Mini P.E.K.K.A, Dragão, Cura, Canhão, Arqueiras, Gigante, Foguete, Bola de Fogo","Foguete, Arqueiras, Gigante, Cura, Mago, Cavalaria, Dragão, Mini P.E.K.K.A",1701,1265
2097,3,3,1,Jogador_831,"Bola de Fogo, Arqueiras, Cura, Mago, Canhão, P.E.K.K.A, Cavalaria, Foguete","Dragão, Foguete, Bola de Fogo, Canhão, Mini P.E.K.K.A, Arqueiras, Bárbaros, Golem",2892,3230
2098,10,1,1,Jogador_889,"Canhão, Cura, Mini P.E.K.K.A, Arqueiras, Golem, P.E.K.K.A, Cavalaria, Dragão","Cura, P.E.K.K.A, Bola de Fogo, Foguete, Canhão, Cavalaria, Arqueiras, Bárbaros",4414,3753
2099,8,2,0,Jogador_22,"Mago, Foguete, Cavalaria, Bola de Fogo, Gigante, Golem, Mini P.E.K.K.A, P.E.K.K.A","P.E.K.K.A, Golem, Bola de Fogo, Cura, Cavalaria, Mago, Arqueiras, Canhão",3852,3532
2100,8,2,0,Jogador_366,"Golem, Bola de Fogo, P.E.K.K.A, Gigante, Mago, Mini P.E.K.K.A, Arqueiras, Bárbaros","Cavalaria, Cura, Bárbaros, Canhão, Mini P.E.K.K.A, Bola de Fogo, Gigante, Golem",4353,4272
2101,6,1,1,Jogador_731,"Bola de Fogo, Canhão, Foguete, Cavalaria, Arqueiras, Cura, Mini P.E.K.K.A, Gigante","Mago, Golem, Arqueiras, Dragão, Canhão, Foguete, Cavalaria, Mini P.E.K.K.A",883,476
2102,9,1,1,Jogador_201,"Golem, Arqueiras, Foguete, Dragão, Bárbaros, Mago, P.E.K.K.A, Cura","Cura, Bárbaros, Golem, Dragão, Bola de Fogo, Canhão, Cavalaria, Arqueiras",2649,1252
2103,8,0,3,Jogador_619,"Bárbaros, Canhão, Arqueiras, Bola de Fogo, Mini P.E.K.K.A, Gigante, Dragão, Cura","Foguete, Dragão, Arqueiras, Golem, P.E.K.K.A, Bola de Fogo, Bárbaros, Cavalaria",4198,129
2104,5,2,0,Jogador_162,"Cavalaria, Mago, Canhão, Cura, Bola de Fogo, P.E.K.K.A, Dragão, Bárbaros","Gigante, Canhão, Mago, Bola de Fogo, P.E.K.K.A, Arqueiras, Bárbaros, Golem",431,4528
2105,7,2,0,Jogador_138,"Bárbaros, Mago, P.E.K.K.A, Arqueiras, Golem, Mini P.E.K.K.A, Cura, Cavalaria","Mago, Gigante, Arqueiras, Bola de Fogo, Foguete, Dragão, Cavalaria, Bárbaros",4678,3680
2106,10,2,2,Jogador_85,"Foguete, Mago, Arqueiras, Golem, Canhão, Mini P.E.K.K.A, Bola de Fogo, Bárbaros","Arqueiras, Bola de Fogo, Mago, P.E.K.K.A, Foguete, Dragão, Canhão, Gigante",3244,2276
2107,9,0,3,Jogador_903,"Bola de Fogo, Dragão, Cura, Bárbaros, Gigante, Golem, Foguete, Canhão","Canhão, Dragão, Cavalaria, Mini P.E.K.K.A, Foguete, P.E.K.K.A, Mago, Gigante",2462,4301
2108,5,2,3,Jogador_735,"Gigante, Bola de Fogo, Cura, Cavalaria, Mini P.E.K.K.A, Mago, Arqueiras, Foguete","Mago, Arqueiras, Canhão, Mini P.E.K.K.A, Golem, Cura, Gigante, Bola de Fogo",366,2579
2109,6,2,1,Jogador_511,"Dragão, Gigante, Bola de Fogo, Arqueiras, Golem, Cavalaria, Canhão, Bárbaros","Gigante, Arqueiras, Bola de Fogo, P.E.K.K.A, Golem, Canhão, Dragão, Foguete",480,2395
2110,10,0,1,Jogador_607,"Arqueiras, Canhão, Golem, Cavalaria, Mini P.E.K.K.A, Dragão, Mago, P.E.K.K.A","Cura, Mini P.E.K.K.A, Arqueiras, Mago, Dragão, Canhão, P.E.K.K.A, Foguete",2846,1875
2111,10,0,1,Jogador_98,"Mini P.E.K.K.A, Golem, Gigante, Bola de Fogo, Arqueiras, Mago, Canhão, Bárbaros","Bárbaros, Dragão, P.E.K.K.A, Golem, Canhão, Foguete, Arqueiras, Bola de Fogo",1581,4884
2112,7,2,2,Jogador_212,"Foguete, Golem, Dragão, Arqueiras, Gigante, Canhão, Bola de Fogo, Cura","Gigante, Mago, Golem, Bárbaros, Dragão, Mini P.E.K.K.A, Canhão, Foguete",497,3577
2113,5,2,0,Jogador_17,"Cura, Arqueiras, Canhão, P.E.K.K.A, Bola de Fogo, Bárbaros, Dragão, Mago","Cura, Bola de Fogo, P.E.K.K.A, Bárbaros, Arqueiras, Cavalaria, Canhão, Dragão",3681,1166
2114,6,1,1,Jogador_164,"Mago, Cura, Canhão, Bola de Fogo, Bárbaros, Dragão, Mini P.E.K.K.A, Golem","Cura, Foguete, Gigante, Dragão, Bárbaros, Bola de Fogo, Cavalaria, Canhão",3915,4141
2115,9,3,2,Jogador_483,"Bola de Fogo, Arqueiras, Canhão, Mini P.E.K.K.A, Mago, Cavalaria, Bárbaros, Gigante","P.E.K.K.A, Mini P.E.K.K.A, Golem, Bola de Fogo, Bárbaros, Gigante, Cura, Mago",1993,2731
2116,9,2,3,Jogador_848,"Golem, Canhão, Cura, Dragão, Arqueiras, Gigante, Cavalaria, Foguete","Mago, Cura, Golem, Mini P.E.K.K.A, Foguete, Gigante, P.E.K.K.A, Cavalaria",4741,4983
2117,9,3,0,Jogador_408,"Dragão, Bola de Fogo, Foguete, Mini P.E.K.K.A, Arqueiras, Golem, P.E.K.K.A, Canhão","Cura, Bárbaros, Gigante, Dragão, Arqueiras, Foguete, Cavalaria, P.E.K.K.A",4603,4023
2118,8,2,3,Jogador_916,"Golem, Bola de Fogo, Mago, Arqueiras, P.E.K.K.A, Cura, Bárbaros, Dragão","Bárbaros, Dragão, P.E.K.K.A, Cavalaria, Foguete, Mini P.E.K.K.A, Cura, Arqueiras",3315,440
2119,10,3,3,Jogador_809,"Canhão, Foguete, P.E.K.K.A, Gigante, Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Mago","Arqueiras, Cura, Cavalaria, Gigante, Mini P.E.K.K.A, Mago, Dragão, P.E.K.K.A",4881,2764
2120,4,2,0,Jogador_635,"Cura, Gigante, Foguete, Mini P.E.K.K.A, Cavalaria, Dragão, P.E.K.K.A, Canhão","Bárbaros, Gigante, Bola de Fogo, Foguete, Mini P.E.K.K.A, Canhão, Cavalaria, Golem",1558,651
2121,3,3,3,Jogador_403,"Bárbaros, Golem, Mini P.E.K.K.A, Cavalaria, Cura, Dragão, P.E.K.K.A, Foguete","Mini P.E.K.K.A, Arqueiras, Bola de Fogo, Gigante, Golem, Canhão, Foguete, Mago",1239,2414
2122,9,0,0,Jogador_683,"Bola de Fogo, Cavalaria, Cura, Foguete, Gigante, Dragão, Mago, Mini P.E.K.K.A","P.E.K.K.A, Bola de Fogo, Dragão, Cura, Canhão, Cavalaria, Arqueiras, Mini P.E.K.K.A",3398,3771
2123,8,3,3,Jogador_633,"P.E.K.K.A, Arqueiras, Bárbaros, Cavalaria, Gigante, Foguete, Golem, Bola de Fogo","Bola de Fogo, Bárbaros, Gigante, Foguete, P.E.K.K.A, Golem, Arqueiras, Mini P.E.K.K.A",3563,2897
2124,3,2,2,Jogador_280,"Mago, Foguete, Cavalaria, Bola de Fogo, Gigante, Golem, Mini P.E.K.K.A, P.E.K.K.A","Cavalaria, P.E.K.K.A, Foguete, Golem, Dragão, Gigante, Mago, Cura",1847,846
2125,10,1,3,Jogador_444,"Bárbaros, Canhão, P.E.K.K.A, Dragão, Bola de Fogo, Mini P.E.K.K.A, Gigante, Golem","Cavalaria, Bola de Fogo, Dragão, Foguete, Golem, Mini P.E.K.K.A, Gigante, Canhão",1752,1315
2126,9,3,0,Jogador_499,"Mago, Mini P.E.K.K.A, P.E.K.K.A, Canhão, Bola de Fogo, Gigante, Golem, Dragão","Cura, Dragão, Bola de Fogo, Canhão, Bárbaros, Golem, P.E.K.K.A, Mini P.E.K.K.A",2557,1486
2127,3,0,3,Jogador_115,"Bárbaros, Foguete, Cavalaria, Canhão, P.E.K.K.A, Golem, Arqueiras, Gigante","Gigante, Bola de Fogo, Foguete, Golem, Arqueiras, P.E.K.K.A, Bárbaros, Mago",2637,1388
2128,6,2,2,Jogador_646,"Mini P.E.K.K.A, Cavalaria, Gigante, Mago, Golem, Bola de Fogo, Bárbaros, Canhão","Gigante, Mini P.E.K.K.A, Bola de Fogo, Cura, Golem, Cavalaria, Foguete, Canhão",427,1274
2129,10,0,2,Jogador_180,"P.E.K.K.A, Mago, Gigante, Golem, Bola de Fogo, Cavalaria, Arqueiras, Canhão","Bola de Fogo, P.E.K.K.A, Canhão, Gigante, Foguete, Arqueiras, Cavalaria, Cura",2975,4137
2130,5,2,1,Jogador_753,"Bola de Fogo, Foguete, Arqueiras, Gigante, Golem, Dragão, Bárbaros, Canhão","Golem, Canhão, Dragão, Mini P.E.K.K.A, P.E.K.K.A, Bola de Fogo, Cavalaria, Cura",178,513
2131,5,3,0,Jogador_528,"P.E.K.K.A, Canhão, Bárbaros, Foguete, Mini P.E.K.K.A, Golem, Bola de Fogo, Mago","Foguete, Bola de Fogo, Cura, Cavalaria, Dragão, Golem, Gigante, Canhão",2267,3781
2132,6,1,0,Jogador_287,"Mini P.E.K.K.A, Bárbaros, Arqueiras, Foguete, Mago, Canhão, Dragão, Cura","Foguete, Bárbaros, Mini P.E.K.K.A, Canhão, Cura, Bola de Fogo, P.E.K.K.A, Gigante",3773,949
2133,4,3,1,Jogador_956,"Bola de Fogo, Bárbaros, Gigante, Foguete, P.E.K.K.A, Golem, Arqueiras, Mini P.E.K.K.A","Gigante, Mini P.E.K.K.A, Bárbaros, Golem, Canhão, Cura, Bola de Fogo, Dragão",4643,848
2134,4,0,1,Jogador_972,"Dragão, Mini P.E.K.K.A, Arqueiras, Golem, Foguete, Cura, Mago, P.E.K.K.A","Cura, Mini P.E.K.K.A, Arqueiras, Gigante, P.E.K.K.A, Foguete, Canhão, Bárbaros",314,4823
2135,5,3,1,Jogador_605,"Foguete, Arqueiras, Mini P.E.K.K.A, Gigante, Dragão, Golem, Bola de Fogo, Canhão","Mini P.E.K.K.A, P.E.K.K.A, Dragão, Arqueiras, Bola de Fogo, Cura, Canhão, Golem",3243,3543
2136,6,0,2,Jogador_277,"Mago, Cura, Dragão, Mini P.E.K.K.A, Arqueiras, Golem, P.E.K.K.A, Cavalaria","Gigante, Dragão, Canhão, Cavalaria, Mini P.E.K.K.A, P.E.K.K.A, Bárbaros, Cura",4537,4005
2137,4,1,0,Jogador_991,"Arqueiras, Dragão, Mini P.E.K.K.A, Bárbaros, Cavalaria, P.E.K.K.A, Foguete, Cura","Gigante, Canhão, Bárbaros, Foguete, Mago, Arqueiras, Mini P.E.K.K.A, Cura",1440,1318
2138,3,3,2,Jogador_530,"Golem, Foguete, Mini P.E.K.K.A, Bárbaros, Arqueiras, Dragão, Cavalaria, Mago","Bárbaros, P.E.K.K.A, Mago, Foguete, Mini P.E.K.K.A, Gigante, Golem, Cura",1192,915
2139,3,1,0,Jogador_426,"Bola de Fogo, Dragão, Mago, P.E.K.K.A, Foguete, Cavalaria, Arqueiras, Gigante","P.E.K.K.A, Dragão, Mini P.E.K.K.A, Canhão, Cavalaria, Cura, Foguete, Golem",3145,967
2140,4,2,3,Jogador_50,"P.E.K.K.A, Mini P.E.K.K.A, Foguete, Golem, Mago, Bárbaros, Cavalaria, Cura","Cura, Arqueiras, Foguete, Golem, Bola de Fogo, Mini P.E.K.K.A, Bárbaros, Mago",4634,4042
2141,6,2,0,Jogador_404,"Cura, Foguete, Gigante, P.E.K.K.A, Golem, Cavalaria, Bola de Fogo, Mini P.E.K.K.A","Golem, Cavalaria, Cura, Mini P.E.K.K.A, Bola de Fogo, Canhão, Foguete, Mago",2514,4793
2142,10,2,2,Jogador_876,"P.E.K.K.A, Arqueiras, Bola de Fogo, Canhão, Gigante, Foguete, Mago, Bárbaros","Foguete, Bárbaros, Cura, Golem, Cavalaria, Dragão, Mago, Canhão",3674,1429
2143,8,2,1,Jogador_944,"Cura, Bárbaros, Canhão, Cavalaria, Gigante, Dragão, Bola de Fogo, Foguete","Bárbaros, Canhão, Golem, Cura, P.E.K.K.A, Bola de Fogo, Cavalaria, Foguete",3707,1934
2144,8,0,1,Jogador_306,"P.E.K.K.A, Bola de Fogo, Cura, Golem, Canhão, Foguete, Mini P.E.K.K.A, Bárbaros","Foguete, Gigante, Arqueiras, Mini P.E.K.K.A, Bola de Fogo, Cavalaria, P.E.K.K.A, Mago",1409,482
2145,6,1,2,Jogador_728,"Cura, Golem, Cavalaria, Canhão, P.E.K.K.A, Dragão, Gigante, Mago","Cavalaria, Cura, Bárbaros, Golem, Canhão, Arqueiras, Mini P.E.K.K.A, Gigante",4696,4200
2146,6,0,0,Jogador_234,"P.E.K.K.A, Bola de Fogo, Cura, Foguete, Cavalaria, Bárbaros, Mago, Mini P.E.K.K.A","Mini P.E.K.K.A, Arqueiras, Cura, Canhão, Bárbaros, Foguete, Golem, P.E.K.K.A",2632,3631
2147,3,0,1,Jogador_573,"Bárbaros, Arqueiras, Golem, Bola de Fogo, Canhão, Mago, Gigante, Cavalaria","Mago, Canhão, Foguete, Arqueiras, Bárbaros, Bola de Fogo, Cura, Gigante",3229,2423
2148,8,1,1,Jogador_389,"Gigante, Dragão, P.E.K.K.A, Mago, Cavalaria, Golem, Foguete, Canhão","Cavalaria, Canhão, Golem, Gigante, Arqueiras, Cura, Dragão, Bola de Fogo",1531,4107
2149,9,1,2,Jogador_553,"Mini P.E.K.K.A, Canhão, Bola de Fogo, Dragão, Arqueiras, Gigante, Mago, P.E.K.K.A","Canhão, Bola de Fogo, Foguete, Golem, P.E.K.K.A, Mini P.E.K.K.A, Cavalaria, Dragão",1944,2217
2150,4,0,3,Jogador_647,"Arqueiras, Bárbaros, Golem, Cura, P.E.K.K.A, Canhão, Mini P.E.K.K.A, Mago","Foguete, Golem, Bola de Fogo, Cura, Bárbaros, Arqueiras, Gigante, Mini P.E.K.K.A",808,2865
2151,9,3,2,Jogador_646,"P.E.K.K.A, Mago, Arqueiras, Canhão, Dragão, Bárbaros, Cavalaria, Foguete","Golem, Bárbaros, Foguete, Canhão, Bola de Fogo, Cura, Gigante, Dragão",3306,3828
2152,10,1,1,Jogador_380,"Cavalaria, P.E.K.K.A, Foguete, Golem, Dragão, Gigante, Mago, Cura","Golem, Cura, Mini P.E.K.K.A, Arqueiras, P.E.K.K.A, Gigante, Canhão, Bola de Fogo",891,4775
2153,9,1,2,Jogador_724,"P.E.K.K.A, Cura, Bárbaros, Dragão, Arqueiras, Golem, Gigante, Bola de Fogo","Golem, Cura, Canhão, P.E.K.K.A, Arqueiras, Mago, Cavalaria, Dragão",565,134
2154,9,0,2,Jogador_144,"Bárbaros, Arqueiras, Foguete, Canhão, Bola de Fogo, Cavalaria, Cura, Gigante","Bola de Fogo, Arqueiras, Bárbaros, Mini P.E.K.K.A, Mago, Cavalaria, Canhão, Dragão",1738,2213
2155,10,0,3,Jogador_295,"Cavalaria, Mini P.E.K.K.A, Mago, Golem, Bola de Fogo, Canhão, P.E.K.K.A, Gigante","Arqueiras, Foguete, Canhão, Mago, Bola de Fogo, Cavalaria, Bárbaros, Gigante",216,1646
2156,9,2,3,Jogador_235,"P.E.K.K.A, Cura, Bárbaros, Dragão, Arqueiras, Golem, Gigante, Bola de Fogo","Golem, Cura, Canhão, Mago, Bola de Fogo, P.E.K.K.A, Mini P.E.K.K.A, Bárbaros",565,3624
2157,5,1,1,Jogador_197,"Foguete, Mini P.E.K.K.A, Cura, Cavalaria, Golem, Bárbaros, Mago, Bola de Fogo","P.E.K.K.A, Dragão, Bola de Fogo, Mago, Mini P.E.K.K.A, Cavalaria, Cura, Arqueiras",1566,2136
2158,7,2,1,Jogador_413,"Cavalaria, Mini P.E.K.K.A, Bola de Fogo, Canhão, Arqueiras, Cura, Foguete, Mago","Cura, Foguete, Cavalaria, Bola de Fogo, P.E.K.K.A, Canhão, Bárbaros, Mago",3031,2206
2159,8,0,3,Jogador_528,"Mago, Arqueiras, Bola de Fogo, Foguete, Cavalaria, Dragão, Gigante, Bárbaros","Cura, Gigante, Bárbaros, P.E.K.K.A, Mago, Canhão, Foguete, Arqueiras",1019,411
2160,5,0,3,Jogador_67,"Golem, Cura, Canhão, Dragão, Mago, Cavalaria, Bola de Fogo, P.E.K.K.A","Golem, Mini P.E.K.K.A, Bola de Fogo, Dragão, Gigante, Cura, Cavalaria, Foguete",2186,1440
2161,8,1,1,Jogador_820,"Bola de Fogo, Bárbaros, P.E.K.K.A, Golem, Canhão, Mini P.E.K.K.A, Gigante, Cavalaria","Foguete, Dragão, P.E.K.K.A, Cavalaria, Mago, Mini P.E.K.K.A, Bola de Fogo, Gigante",1355,3998
2162,4,3,1,Jogador_538,"Foguete, Cura, Bola de Fogo, Bárbaros, Golem, Mago, P.E.K.K.A, Canhão","Gigante, Bola de Fogo, Arqueiras, Foguete, P.E.K.K.A, Bárbaros, Golem, Mini P.E.K.K.A",881,4954
2163,6,2,2,Jogador_409,"Mago, Cura, Golem, Mini P.E.K.K.A, Foguete, Gigante, P.E.K.K.A, Cavalaria","Gigante, Canhão, Cavalaria, Foguete, Bola de Fogo, Mini P.E.K.K.A, Cura, Bárbaros",2524,3385
2164,4,0,1,Jogador_737,"P.E.K.K.A, Canhão, Foguete, Mago, Gigante, Bola de Fogo, Cura, Golem","P.E.K.K.A, Gigante, Canhão, Bárbaros, Cavalaria, Golem, Arqueiras, Cura",1596,23
2165,7,3,2,Jogador_589,"Mini P.E.K.K.A, Mago, Dragão, Foguete, Golem, Bola de Fogo, Bárbaros, Cura","Foguete, Arqueiras, Cura, P.E.K.K.A, Gigante, Cavalaria, Bárbaros, Canhão",2331,1324
2166,9,1,3,Jogador_450,"Bárbaros, Cura, Arqueiras, Golem, Canhão, Cavalaria, Foguete, Gigante","Dragão, Golem, Gigante, Mago, Cura, Bárbaros, Cavalaria, Arqueiras",213,956
2167,5,0,1,Jogador_208,"Gigante, Arqueiras, Cavalaria, Mago, Bola de Fogo, Cura, Foguete, Canhão","Arqueiras, Foguete, Mago, Cura, Bola de Fogo, Gigante, Cavalaria, P.E.K.K.A",4522,513
2168,9,3,0,Jogador_777,"Dragão, Bola de Fogo, Gigante, Arqueiras, P.E.K.K.A, Cavalaria, Cura, Canhão","Mini P.E.K.K.A, Foguete, Mago, Cavalaria, Dragão, Canhão, P.E.K.K.A, Golem",2779,1648
2169,6,0,1,Jogador_133,"Cavalaria, Mago, Canhão, P.E.K.K.A, Cura, Mini P.E.K.K.A, Dragão, Bola de Fogo","Canhão, P.E.K.K.A, Mago, Dragão, Bola de Fogo, Mini P.E.K.K.A, Arqueiras, Golem",1386,495
2170,9,2,1,Jogador_720,"Golem, Dragão, P.E.K.K.A, Bárbaros, Mini P.E.K.K.A, Cura, Gigante, Bola de Fogo","Dragão, Canhão, Arqueiras, Golem, Bola de Fogo, Cura, Cavalaria, Gigante",293,3223
2171,4,1,0,Jogador_771,"Mini P.E.K.K.A, Cavalaria, Gigante, Dragão, Mago, P.E.K.K.A, Bola de Fogo, Bárbaros","Bárbaros, Cura, Canhão, Mini P.E.K.K.A, Foguete, P.E.K.K.A, Golem, Bola de Fogo",210,4506
2172,7,1,2,Jogador_504,"Mago, P.E.K.K.A, Mini P.E.K.K.A, Gigante, Bárbaros, Canhão, Bola de Fogo, Dragão","Mago, Bárbaros, Cavalaria, Gigante, Dragão, P.E.K.K.A, Cura, Canhão",3490,822
2173,10,1,1,Jogador_113,"Arqueiras, Foguete, Mago, Cura, Bola de Fogo, Gigante, Cavalaria, P.E.K.K.A","Golem, Foguete, Mini P.E.K.K.A, Mago, P.E.K.K.A, Bárbaros, Gigante, Cura",2521,2954
2174,3,1,3,Jogador_252,"Cura, Dragão, Bola de Fogo, Canhão, Bárbaros, Golem, P.E.K.K.A, Mini P.E.K.K.A","Golem, Mago, Cavalaria, Bárbaros, Mini P.E.K.K.A, Canhão, Arqueiras, Cura",4230,52
2175,9,0,2,Jogador_718,"Cura, Bárbaros, Bola de Fogo, Mago, Mini P.E.K.K.A, Golem, Dragão, P.E.K.K.A","Golem, Bola de Fogo, Mini P.E.K.K.A, Canhão, Gigante, Cura, Bárbaros, Mago",181,3982
2176,6,2,1,Jogador_399,"Dragão, Foguete, Cavalaria, Bárbaros, Arqueiras, Mago, Cura, Bola de Fogo","Golem, Arqueiras, Canhão, Mago, P.E.K.K.A, Foguete, Gigante, Mini P.E.K.K.A",1051,4814
2177,7,3,1,Jogador_58,"Dragão, Canhão, Mago, Bárbaros, Foguete, P.E.K.K.A, Gigante, Arqueiras","Mago, Bárbaros, Foguete, Golem, Cura, P.E.K.K.A, Gigante, Cavalaria",1954,1830
2178,7,2,0,Jogador_79,"Cura, Golem, Cavalaria, Canhão, P.E.K.K.A, Dragão, Gigante, Mago","Canhão, Golem, Dragão, Bola de Fogo, Mago, Mini P.E.K.K.A, Foguete, Cavalaria",2283,4460
2179,8,0,0,Jogador_821,"Cura, Mini P.E.K.K.A, Arqueiras, Gigante, P.E.K.K.A, Foguete, Canhão, Bárbaros","Canhão, Foguete, Golem, Mini P.E.K.K.A, Gigante, P.E.K.K.A, Dragão, Cavalaria",4886,3089
2180,3,2,3,Jogador_112,"Gigante, Mini P.E.K.K.A, Bola de Fogo, Canhão, Foguete, Golem, P.E.K.K.A, Arqueiras","Foguete, Dragão, P.E.K.K.A, Cavalaria, Mago, Mini P.E.K.K.A, Bola de Fogo, Gigante",3121,757
2181,6,1,2,Jogador_774,"Dragão, Cura, Bárbaros, Gigante, Foguete, P.E.K.K.A, Canhão, Cavalaria","P.E.K.K.A, Cura, Arqueiras, Mini P.E.K.K.A, Gigante, Mago, Foguete, Dragão",2503,1657
2182,3,2,2,Jogador_593,"Canhão, Dragão, Cavalaria, Mini P.E.K.K.A, Foguete, P.E.K.K.A, Mago, Gigante","Cura, Bárbaros, Mini P.E.K.K.A, P.E.K.K.A, Golem, Gigante, Bola de Fogo, Mago",1287,1565
2183,9,3,0,Jogador_758,"Bola de Fogo, Golem, Cura, P.E.K.K.A, Dragão, Arqueiras, Gigante, Bárbaros","P.E.K.K.A, Foguete, Mini P.E.K.K.A, Dragão, Cavalaria, Golem, Cura, Gigante",2319,1293
2184,4,0,2,Jogador_425,"Cura, P.E.K.K.A, Bola de Fogo, Mini P.E.K.K.A, Dragão, Arqueiras, Golem, Canhão","Canhão, Foguete, Bola de Fogo, Golem, Gigante, Mini P.E.K.K.A, Dragão, P.E.K.K.A",4367,650
2185,9,1,2,Jogador_832,"Mini P.E.K.K.A, Gigante, Bárbaros, P.E.K.K.A, Arqueiras, Dragão, Bola de Fogo, Foguete","P.E.K.K.A, Gigante, Bárbaros, Foguete, Mini P.E.K.K.A, Canhão, Dragão, Bola de Fogo",2576,426
2186,5,2,1,Jogador_952,"Gigante, Canhão, Bola de Fogo, Golem, Dragão, Arqueiras, Foguete, Mini P.E.K.K.A","P.E.K.K.A, Cura, Bola de Fogo, Bárbaros, Cavalaria, Arqueiras, Canhão, Mini P.E.K.K.A",4044,1019
2187,7,1,2,Jogador_145,"Canhão, Cura, Mini P.E.K.K.A, Bárbaros, Golem, P.E.K.K.A, Mago, Gigante","Canhão, Gigante, Dragão, Cura, Cavalaria, Mini P.E.K.K.A, Arqueiras, Mago",4881,3606
2188,9,0,3,Jogador_24,"Bárbaros, Canhão, Cavalaria, Cura, Dragão, Mago, Gigante, Golem","Mini P.E.K.K.A, Cavalaria, Bola de Fogo, Dragão, Golem, Cura, Canhão, Gigante",3708,3486
2189,5,0,1,Jogador_955,"P.E.K.K.A, Cura, Bárbaros, Cavalaria, Gigante, Foguete, Bola de Fogo, Dragão","Bola de Fogo, Arqueiras, Bárbaros, Mini P.E.K.K.A, Mago, Cavalaria, Canhão, Dragão",4574,4948
2190,7,0,3,Jogador_392,"Cura, Gigante, Foguete, P.E.K.K.A, Dragão, Golem, Arqueiras, Cavalaria","Mago, Mini P.E.K.K.A, Canhão, Cura, P.E.K.K.A, Bola de Fogo, Golem, Cavalaria",4523,4224
2191,5,0,1,Jogador_15,"Arqueiras, Cavalaria, Bola de Fogo, Canhão, Foguete, Golem, Gigante, Mini P.E.K.K.A","Canhão, Bárbaros, Arqueiras, Bola de Fogo, Cavalaria, Mini P.E.K.K.A, Foguete, Cura",2786,3695
2192,8,2,2,Jogador_349,"Arqueiras, Bárbaros, Gigante, Golem, Mini P.E.K.K.A, Mago, Bola de Fogo, P.E.K.K.A","Bola de Fogo, Canhão, Mini P.E.K.K.A, P.E.K.K.A, Bárbaros, Foguete, Cura, Cavalaria",2678,3364
2193,6,3,3,Jogador_906,"Bola de Fogo, Arqueiras, P.E.K.K.A, Dragão, Cavalaria, Canhão, Mago, Gigante","Bárbaros, Golem, Cavalaria, Canhão, Mago, P.E.K.K.A, Arqueiras, Mini P.E.K.K.A",2683,4823
2194,8,2,3,Jogador_944,"Cura, P.E.K.K.A, Bola de Fogo, Foguete, Canhão, Cavalaria, Arqueiras, Bárbaros","Golem, Mini P.E.K.K.A, Bola de Fogo, Dragão, Gigante, Cura, Cavalaria, Foguete",1627,1206
2195,6,0,1,Jogador_177,"Bárbaros, Cura, Bola de Fogo, Foguete, Dragão, P.E.K.K.A, Canhão, Arqueiras","Cavalaria, P.E.K.K.A, Golem, Canhão, Bárbaros, Foguete, Bola de Fogo, Mini P.E.K.K.A",249,3827
